id,title,summary
244,This changed my mind about aquariums.,"The Deep aquarium in Hull has a life-support system. The water inside the exhibit is constantly recirculating between the exhibit and the system. Water starts off, just as it would in your home, out of the tap. Inside here, we have a lot of bio-balls, and that is a huge, huge surface area. If these walls are somehow breached, fish are dead. And if that environment isn't controlled  and maintained carefully, they're also dead. So, just we have to alter the mixture of air and gas. Now, this is part of the building, so it's so huge. But if it's not breached quickly, those inside will die. And that takes a lot more precision and precision than you might think. So we're also pumping into it into it, pumping it into ozone. So this is where we alter the air andgas mixture. Now this is the part on our large system, on this skimmer, where we have this small fractionator on this scale of our smaller life- support systems. This is all scaled up on a huge scale for things like our large 2.5-million-litre system. We are a closed system. There's no input or output to the oceans whatsoever. We have to control, including making our own seawater. We then pump it around where needed around the building."
245,No-one is going to save Covehithe,"Covehithe, on the south-east coast of Britain, will be gone by the end of the century. The cliffs here get eroded a little bit with every high tide, steadily being pushed back and back. The landowners here did offer to build their own coastal defences back in 2011, to add breakwaters here as an experiment to see if the erosion could be slowed. But they were turned down by the council, who said: ""It is not considered sustainable to attempt to manage the erosion"" A little way down the coast is Southwold, home to a thousand people and a lot of tourism. And the simulations say that if Covehithe stops eroding, then SouthWold would probably start. Or at least, they'd need much, much stronger defences. But if you do happen to be somewhere in the area in the next few years, it might be worth stopping by to see Cove hithe... while you can. It's a picturesque little village. There's the ruins of a church more than 600 years old, with a more recent church built inside. And by more recent, I mean the little church is only 400 years old. This has been a settlement for at least a thousand years, possibly more. And it'll be gone in 100 years."
246,The never-used road where the BBC crash cars,"Road to Nowhere is 400m of never-completed 1970s highway in Yate, south-west England. Public can't drive on this road, though: it's gated off. Local council makes it available for filming, the whole area is closed occasionally. Broadchurch used careful angles and one composite shot to make it look like a coast road. Hospital drama Casualty have shot quite a few things here over the 36 years they've been in production. That includes their most expensive scenes ever, which involved a huge fake bridge, crashing vehicles, adding a CGI town around the road, and setting off an enormous tanker explosion. For all it cost, it's actually a little bit underwhelming? Maybe that's a creative decision,  maybe it looks more realistic that way. And it's convincing enough. This is an accidental film set. At some point, some British studio would  probably have built one of these anyway, it just wouldn't look as good. So the question is: why did this happen? I don't actually know. I gave up on researching this project half way through. There are still occasional vague  political calls to complete it, but I would be very surprised  if there's any traffic other than stunt drivers and dog walkers on the Road to Now nowhere any time soon."
247,We walked the most dangerous path in Britain,"Foulness Island is owned by the British military and they will turn you away. But despite having no business here, I am on the island, legally. And that's because I didn't use the road and bridge. I walked along a very different path to get here. The Broomway has been called the most dangerous, most deadly path in Britain. It goes back at least 600 years. And the only reason that I walked here safely is because I had a guide. It's very easy to get lost out there, particularly in low-visibility conditions when it's raining or there's low fog, early morning, late at night. The main thing is the tide. It whips round from the North Sea and would come from, not as you expect, straight on from the horizon, but it'll often spiral in to the coastline, and so it'll cut you off from your pathway. The MOD use this as an active firing range, and they have done since the late 1800s. Shell craters are also a problem because of the exploded ordnance that has gone off, so it's essentially quick sand. And so, there'll be pockets of sand which are really soft and mushy that your feet will sink into that we have to be careful of. Permanently closing a right-of-way in Britain is difficult."
248,"If these pumps ever stop, part of Germany floods.","The Ruhr Valley in Germany used to be a mining region. It used to produce huge amounts of anthracite, the sort of coal that you have to dig deep, deep tunnels to reach. The last deep coal mine here closed at the end of 2018 as the world steadily shifts to renewables. But you can see the legacy of that mining in the landscape, in places like this. Strange hills which are old spoil tips. Dumping sites for everything that was dug up, that wasn't coal. All the earth and rock that was moved out of the way to create the mine shafts. They're steadily being reclaimed. Trees have been planted all over. And several of them now have art like this at the top. I visited one art piece called the Tetrahedron yesterday. And honestly it felt like I was on some sort of alien planet from a sci-fi show. There are around 180 pumping stations, large and small, across this valley. After a heavy storm, it will move up to 40,000 litres of water every second. But running the pumps is an eternal cost. Not technically eternal, I guess. But this won't go away in 100, or 1,000, or 10,000 years. Not until something equally dramatic and geological comes along to reshape the land."
249,The theme park inside an old nuclear power plant,"Wunderland Kalkar is a theme park opened in 2001. Each year, they get about 280,000 visitors. Two-thirds of the buildings at the moment are still empty. There's a carousel, there's the teacups the elephants, and there's also a very nice rollercoaster here in the park. One of the important things we've got is in the cooling tower, that's the Vertical Swing. The season continues for a couple of weeks as this video goes live, and then they'll be open again next year. Thank you so much to everyone at WunderlandKalkar. You shouldn't expect hyper-coasters or anything with the polish of Disney, but they do have one unique ride. It's just an off-the-shelf Star Flyer, you can ride those a lot of places in the world, but not inside a cooling tower. And the view is spectacular. Oh, I should not have looked down. I shouldn't have looked up. I should have been looking down. It was a nuclear power plant ready to go in Germany and then public protests and political problems meant that the whole project was postponed for a long, long while. Then Chernobyl happened in Ukraine and the tide of public opinion changed even further, and the wholeProject was just cancelled."
250,"Swimming between two continents, debunked","Iceland's Bridge Between Continents claims to be the point where the two continental plates are breaking apart. But the two cracks, this and Silfra, aren't connected. This is just one of many places where the rocks happened to be a little bit weaker, so this is where they broke in two to let this whole area... stretch. The real world is messy, and continents don't split at a single line. But this bridge is symbolic. It's where one of the cracks happened to breach an underground river. Swimming there is, technically, swimming in between the continents. And because it's glacial meltwater, ""it's also only just above freezing point, about about 2-3°C, ""so I need to wear a dry suit to prevent hypothermia. And yes, my camera lens keeps fogging up, ""I tried to do a piece to camera while I was in the water ""but it didn't go well."" [unintelligible wet microphone noises] Here's what true:Silfra is a crack in the earth, and it is between two tectonic plates. If you're diving there, you are 100% diving in betweenThe real world does not fit into the neat boxes that we'd like it to."
251,Is the most northern part of Iceland still there?,"Despite its reputation for being cold and northern, Iceland is not above the Arctic Circle. There is one part of a tiny island called Grímsey, north of Akureyri. A small, uninhabitable bit of rock called Kolbeinsey is another 60km further north. Iceland built a helipad on there to try to stop it eroding, but in 2006 the Coast Guard reported that it had collapsed. It might not seem like that matters, but tiny places like that can make a difference, because countries' territorial limits and exclusive fishing areas are sometimes decided by rocks like that. But it does feel a bit provocative for me, as a British person, to be checking up on whether Iceland's rock is still there. We're flying out, right now, to the co-ordinates of where Kol beinsey might be. Or might not be. We are flying only 500 feet above the waves, that's about 150m. It's low tide. The weather is clear. I think I can see it! I'm sure that if there was ever a chance to see it, this is it. Oh, man, there's barely anything left. That used to be an island, and that's all that's left. And yes, it's eroded away, but it looks like it's still poking above water."
252,The Abandoned Hill With Two Members Of Parliament,"Old Sarum in Wiltshire was once a thriving bit of England. A castle was built for William the Conqueror and the Catholic church built a cathedral here. The clergy moved a couple of miles away to a new cathedral, in a place that would eventually become known as Salisbury. The buildings here started to fall into disrepair and the once-busy town declined. But despite that, for some reason, the landowners of Old Sarum were invited to send two representatives to Parliament in the 14th century. By the 17th century, no one lived here but you didn't have to live here to vote. Anyone who was nominated by the landowner as being one of the tenants in this area, that was enough. And of course they voted for the person who'd nominated them. For centuries, a quarter of a million people had representatives representing them at all. By 19th century it was clear that something had to be done, but how do you convince people with power to give that power? Public outrage. Protests, including one where 60,000 people were attacked by the military which came to be known as the Peterloo Massacre. In May 1832, riots broke out when the third attempt at reform was blocked in Parliament. After all the French Revolution was still very much living in memory, very much a threat of the real threat of revolution."
253,The first internet bench probably wasn't,"In 2001, there were no smartphones. Wifi did technically exist, but it wasn't widespread. Mobile internet was limited to a few specially coded, tiny black and white sites. If you wanted an internet connection in 2001, your computer had to be plugged in somehow. A bench with sockets you could plug your computer's modem into, and dial up to the internet over a phone line. This was all a publicity stunt for MSN, the Microsoft Network. And here I am, 20 years later, still giving them that attention because it still gets them that, World's First Internet Bench. It's a silly story that doesn't matter. The press are fine with it. They've got content and sold the adverts around it. And we've seen this same bench swapped out for a different one occasionally in the past. It was never the right location, and the bench was never working. But then the bench never worked at all, and it was never going to work. This wasn't about connecting the town of Bury St Edmunds or blazing a trail into the future, it was about getting cheap advertising. The truth is malleable. You just have to tell a story that resonates, get the press in to take some pictures, and figure they don't know enough about the subject to ask technical questions. And then after you've got those column inches and retweets and clicks, you can basically abandon the whole project."
254,This billion-euro nuclear reactor was never switched on,"Austria built three nuclear reactors along the Danube River in the 1970s. The decision to build the reactors was controversial and led to a public referendum. 50.5% of the people voted against nuclear power. The owners decided to conservate the reactor in the hope that politicians would change their mind. The plant is now a training centre, a filming location, and an occasional tourist attraction. It's the only one on the planet where this 1970s dream of the atomic age can be preserved, if only by accident. Many thanks to Stefan Zach and all the team at EVN who gave us so much access to this incredible place. You can find out more at the link in the link below, or visit EVN's website here: http://www.evn.com/en/news/stories/nuclear-power-reactor-in-zwentendorf-and-how-it-changed-the-world-for-us-by-50-years-ago-we-have-a-new-look-at-our-atomic-history-from-70s-to-present-days-we're-very-excited-to examine-this-special-piece-of-Austrian-history."
255,The country where all public transit is free,"From Sunday, March 1st, all public transit in the entire country will be free. A ticket valid for a full day on every bus, tram, and train in the country is €4. The whole transit network costs the government €700 million a year to operate, but all the tickets sold add up to just 10% of that. Luxembourg, though, is the first country to abolish fares entirely, and partly that's because it can afford to do it. The country is a small, rich tax haven. The thing is, public transit here is almost free already. One needs to look at the price of the transit is the social issue in Luxembourg. The cities who are doing this investment into public transport will be, from a competitive point of view, in the world, the winning cities. That's an important point for someone like me, who's a tourist with a travel budget, but for someone who has to commute on an hour or two hours a day. So it might be financially sound to live in Belgium, France and Germany, buy a house and buy a couple of cars, but it would be a lot of money to live from a house in Luxembourg, or France or Germany. It would be more financially sound for people to move there."
256,The Dutch headwind cycling championships are amazing,"The Dutch headwind cycling championships take place today. The course is eight and a half brutal kilometres. At high speed, up to 90% of the drag on a cyclist is from air resistance. The difference between cycling in a 15 km/h headwind and a 120km/h gust is 64 times the added drag. It's a serious event, with permissions and everything. We have a limit of 300 participants. All the bikes are the same. No gears, and just an ordinary brake. And it's a typical dutch bike. Have you done it? Yes, two times. How difficult is it? Very. I do triathlon in my spare time and it's just as hard. Why are you doing this? I don't know. [laughs] I really don’t know. But this is a good place for it. Because not only are humans literally pushing against the storm and saying, ""we can beat you"", they are on a physical monument to doing just that. There's a big rock in the middle of the barrier, with an inscription that translates as ""Here the tide is ruled by the wind, the moon and us"". And sure, it's also a good, weird human interest story, right? People are doing a deliberately difficult thing and hurting themselves just enough that it's interesting."
257,The bridge that's in two countries at the same time,"Luxembourg and Germany share the Moselle River north of France. Under treaties they signed, they both have full control over it. If you stand on that bridge above the water, all of you is in both countries simultaneously. This international border is a shape, not a line. It's two-dimensional. Although, actually, I guess it’s three-dimensional if you count depth. It was here – actually, on a boat out at that tripoint, where the Schengen agreement was signed, where most of the countries of the EU, all the ones that have their flags here, decided to open their internal borders. I can’t tell you why they made that decision, or what the legal result would be if you tried to commit a crime on that Bridge or on a Boat on the river. Although they do have a lovely little display of all the border guard hats that the ScheNGen agreement made obsolete. I suspect that the answer would be “treat it as if it's a line, it's easier” And that’S what I mean when I say that there's not much to talk about here. Because that's one of the wonderful things about borders like this: when you can walk between three countries as easily as you can walked between counties or towns or neighbourhoods. It’'s a lot easier to just on with your life."
258,The world's littlest skyscraper was a massive scam,"The Newby-McMahon Building is the World's Littlest Skyscraper. It cost $200,000, which is about $3 million in today's money. The investors thought that it was going to be 12 times as tall because the blueprints they thought were marked in feet were actually in inches. The developer, J.D. McMahon, ran off with most of the money, all that was left over from only having to construct a tiny building. The building sat abandoned for a long time and it was renovated in the early 21st century and these days, it's a furniture boutique. It's a great story that sends tourists to their town. But the original plans that allegedly he had given to his investors, they don't exist, as far as I know. So I started to fact-check it and I came up blank. I tracked down every article I could on every database I could access, but they were too modern and all the references ran out, usually somewhere in the '80s. There are references to a ""Ripley's Believe It or Not"" panel from the 1920, but I emailed the archivists at Ripley's and they said their archives are incomplete. They don't have a copy of it. And if we're honest here, if I had to hunt through microfilm and scan and scan in the headlines, I couldn't find a mention of it here."
259,The world's only wingsuit tunnel,"Jarno Cordia is part of the world champion wingsuit skydiving team. He teaches people to fly in the world's only diagonal wind tunnel. Cordia says the difference between flying in the air and in the tunnel is definitely the lack of space. He also says the best training you get in the sky doesn't get you as much feedback as in the wind tunnel because you see every little move in terms of static, so you learn much faster in it. The world record is six and a half hours non-stop in a wind tunnel without touching the floor, walls or anything, which is the most boring thing I've ever done, but somehow the most watched thing, and it's flying six-and-a-half hours without touching anything. He says the most important thing to remember when you're flying is that you don't have the best effect on the sides of you or that you have to put your arms in front of you to keep you from falling to the floor or to the side of you, so that's a big thing that is definitely different to the ground. He adds: ""If I'm flying with a partner, when we're having a little bit of movement between each other, we don't see who is making the movement between us"""
260,The giant art that keeps planes quiet,"Human hearing in a healthy, young person runs from somewhere up around 20,000 cycles a second, all the way down to 20. The eardrum can pick up air movements with wavelengths that range from a couple of centimetres for high frequencies, to 10 or 20 metres for really low bass. The sort of low, rumbling bass that you would get from, say, a jet engine. This is a park that serves two purposes: one, to be land art, the sort of high-concept big sculpture that's created by moving enormous amounts of earth and rock. But the second purpose is sound dampening. These ridges are metres apart, roughly, very roughly, around the same wavelength as the low rumble you get from a jet engines. So rather than the sound waves just rolling over the land, instead they're scattered in all directions, up and away, not onwards. The architects claim that one of the inspirations for this was people noticing that the engine noise sounded quieter when the fields were ploughed. Because, yes, your brain can filter out constant, steady noise. It can even, over time, get used to filtering out intermittent, loud noise, like living next to an airport. But that filtering job is a lot easier if the noise would just be a little less loud."
261,"These tunnels are designed for 100,000 years","There is no permanent geologic storage facility anywhere for high-level radioactive waste. Finland is closest to building that solution. High-level waste will be disposed of with cast-iron copper canisters. The canisters are put into the hole in the deposition tunnels and then these are surrounded by bentonite clay. There are multiple levels of containment. The idea is that if one or two of them fail, everything will still be safe, even if someone digs it up. But there were all sorts of ideas from a spike field to 'bidding blocks of radiation' But ultimately, no one knows what is under the ground and no-one knows what has fallen apart. How do you warn people away? Even if our civilization has collapsed, our language has fallen away, too. We need to find a way to tell people to stay away from these tombs. And we need to make sure that when we open them, we don't open them for the wrong reasons, and that we leave them in a state of good health and safety for the next 100,000 years. And that's what we're trying to do in Olkiluoto, an island on the far west of Finland. And here, they're building a tomb for something that really is dangerous. And in a few years, the deep bedrock will contain the world's first long-term storage site."
262,The toxic pit with a $3 admission fee,"35,000 tourists a year visit the Berkeley Pit in Butte, Montana. It is a mile wide, and so deep that you could fit the new One World Trade Center standing upright in it. The rock here is full of iron pyrite. Combine that with oxygen and water and as it rusts, you get sulfuric acid. That in turn, breaks down other metals and minerals in the rock. And the result is that the water down there is so acidic and so contaminated with toxins that nothing except a few hardy bugs can live in the water. In 2016, thousands of geese died in one night after a snowstorm forced them down there. In 2007, the University of Colorado, Boulder, coined the term 'toxic tourism' The fact that people will come to take a gawp or be shocked or just take a selfie is a codified idea of capitalism. And it seems almost normal to pay for a ticket to see the roadside attraction. And there are much worse places out there. And we need to raise the awareness and tell the world, hey, this is pretty screwed up and we need something to do about it and this is a good place to go to find out how to fix it. If the Berkeleypit is not maintained, the protective water level would be reached in July of 2023. Later this year will be the first time since 1982 that the pit water level will be maintained and held steady."
263,The only bit of Louisiana's coast that isn't sinking,"Louisiana has lost nearly 2,000 square miles' worth of land over the last century. The Wax Lake Outlet was built in the early 1940s and it was designed to pull water off the Atchafalaya River and reduce flood stress on Morgan City. One of the unintended consequences was the development of a delta at the mouth of the Wax Lake outlet. This is solid enough land that you can walk on it and you can stand on it. It's important to restore the coast, one, to push back the sea to enhance flood protection, and it's also important to bury carbon in the atmosphere. But the more difficult thing to model is how people are going to behave with this changing coast. We don't even know what the rules are to deal with a stressful environment. So yes, yes, it's still under wet feet here right now because this whole area's still in flood. And I feel like that, even though we barely know even what the equations are, we're still in a flood area right now. We're talking tens of millions of metric tonnes of sediment every year. And so, people like myself want to study the Wax. Lake Delta so we can better design restoration projects. We have too much CO2 in the environment and highly productive deltas may be one of those places that we can do that."
264,These tunnels stop part of Tokyo flooding,"The city of Tokyo is built around and over rivers. As the climate breaks down, rain storms here are getting more intense and more frequent. If you want to prevent river flooding, or drain neighbourhoods that are starting to flood, where do you put the water? The best plan would be to pump the floodwater all the way to the ocean, or at least to a tidal river that can deal with it. But for that, you would need tunnels and buffer tanks on an almost unimaginable scale. This tank, and the kilometres of tunnels and all the silos that bring water to it, cost nearly a quarter of a trillion yen, that's about two billion US dollars, at the end of the 20th century. It took a national recession to make this happen. A plan like this only works if a government wants to spend a colossal amount of money, and in the 21st century, there aren't many governments willing to do that. You can find out more about them and their work at the link in the description. Echo! [echoes continue and fade] That goes for a long time. That goes to the long-term security of the city. I am not allowed down on the floor, just in case. There was a massive rainstorm about two days ago, and there is still water in the system."
265,The world's first solar powered train,"The Byron Bay Railroad Company in Australia has converted a 70-year-old vintage train to be 100% solar powered. The train is powered by 6½ kilowatts of solar panels on the roof of the train and a 30 kilowatt array on top of the platform. The battery on this train is roughly the same size as you'd find in an electric car. In the first year of service we put 60,000kilowatt-hours back into the grid which is enough to power 17 three-bedroom houses. This isn't something that would work everywhere or even that should work everywhere. This is a small independent railway with one bit of straight flat track and a train that can spend some time plugged in. But it's a pretty good idea. We've carried over 100,000 passengers in that time and we haven't missed a service. Pull down the description for more information about this train and about the Byron Bay Railway Company. For most railroad companies, it'll be a better idea to add a third rail or some overhead power lines and run the train off the regular power grid. But with solar power, and as a demonstration of what's possible with solar, and your train, your train's a neat way to bring some tourists to your town."
266,The one-lane bridge shared by cars and trains," Dunedin Railways started operating in the 1990s and we run a tourist train business. We cart about 80-90,000 passengers a year. The route is 154km return from Dunedin and follows a river gorge up through the Taieri River up onto the Strath Taieri plain. The scenery is spectacular, how they built it. They started in 1879, it was completed in 1891, all by hand. It's really up and down. Just to be clear, this isn't a tram, or a trolley bus, or light rail, this is an actual train running on the street here. There used to be a lot more in the country. It was a cheap option, why build two bridges when you can build one? They were mainly built in less populated areas because trains and cars don't usually combine very well(!) so you wouldn't build them in the cities. But the cars just have to follow the road rules. Rarely you come across a car anyway. The train is going at a speed that it can stop pretty easily, and usually the cars have to back up. We've never had a problem on a road-rail bridge. Level crossings are worse. Technically, I guess this is just a very strangely shaped level crossing? And there are a few other bridges like this around the world."
267,The circle visible from space,"Mount Taranaki is a stratovolcano on the west coast of New Zealand's North Island. Before humans arrived in New Zealand, about 700 years ago, most of the country looked something like this: dense forest. Māori settlers cleared some of it after they landed here, but European settlers, a few centuries later, they cleared forest on an industrial scale. In 1900, that area became a National Park, defined as a circle six miles in radius from the summit of the mountain. Farmers, of course, cleared everything up to that circle, as far as they could legally go, and the result was this wonderful view out the window as you fly from Auckland to Wellington. But at some point, that flight's going to become a bit more difficult, as is living around here. Under that rock, there's still magma ready to go: Taranki is active, just quiet right now, and it's overdue. One study said there's an 80% chance of some sort of eruption in the next fifty years. If it's the big one, the government's civil defence evacuation plans describe the entire National Park as an area where people ""are unlikely to survive"". And it could shut down air traffic over most of New Zealander's north."
268,The Hundred-Tonne Robots That Help Keep New Zealand Running,"New Zealand's ports are vital to keeping the country running. The Ports of Auckland are testing 100-tonne autonomous robots. The A-STRADs can stack containers with an accuracy of a couple of centimetres. They weigh 70 tonnes before they even pick up a container. They are automating while still operating the terminal. It's an absolutely crazy thing to do but we have to do it because of our space limitations. The first one is the simplest, which is a big fence around the terminal to keep people out. Beyond that, we've got a computer system that monitors where all the machines are all the time. And then as last layer of defence, the A- STRADs are all sort of defence-safe. They're all automated and fail-safe, so it's both manned and automated. And that's never been done in this way anywhere else in the world in the way that it's done in New Zealand or anywhere else else on the planet. And so we can get a lot more capacity out of our same piece of land. So we're now getting robots which can work much more steadily and stack higher and stack closer together. So that enables us to then move the container stacks just a little bit and that spreads the wear and tear on the pavement over a much longer period of time. The Locata system is our system for the positioning of the machines."
269,The sculpture that looks like a real-life cartoon,"The private art collection at Gibbs Farm in New Zealand opens up to the public once or twice a month. The tickets are free, but they go very quickly. The most famous piece in the collection is this: Horizons, by Neil Dawson. Fifteen metres wide, they height of a four-storey building. Depending on who you ask, it either resembles a piece of corrugated iron blown in from a distant farm... or a giant paper tissue that's been thrown away. It's made of welded steel, and I think the thing that sells the optical illusion best is that little spike, that little incomplete fold. Which is, yeah, actually a big spike of metal, but from a distance, your brain just doesn't see that. But if you actually want to stand here and experience that optical illusion for yourself, if the feeling of being here, in person, is important to you... well, you'll have to join the rest of  in the queue for tickets. It was commissioned: Alan Gibbs, who owns this farm and the art on it, is one of the wealthiest folks to come from New Zealand. And rather than collect art that had already been made, he hired internationally famous artists and sculptors and said, in short: here's some money."
270,The Last Play-For-Cash Fascination Parlor,"Fascination Parlor on Nantasket Beach, near Boston, is the last play-for-cash arcade in the world. There are 64 machines here, so on a busy night here we'll have 64 players. Each time you sink a ball, the corresponding light on the board switches on. First to get a line of five, horizontal, vertical or diagonal, wins, or in some cases, first to light up the whole board. And here, you win cash. It is a game of skill. Like everything in life, there is some luck that goes into it, but certainly there are some skilled players that I have witnessed over the past year. ""It is still running on century-old technology, ""just a few different components are changed in and out, of course. ""They are all tied together into one circuit and work amongst themselves. ""I think there's a place for it to expand and grow ""and be in a lot of different places throughout the world ""but the reason it isn't everywhere is, I think, ""we are a part of the technological era, ""and with different ways that you can stay busy nowadays, ""there are other things that pull away from old-fashioned fun, if will."" It's going to continue to build off of that Fascination."
271,The broken building that must not be destroyed,"St Peter's Seminary was built in the 1960s to be a training school for priests. It was put on the list of historic Scottish buildings in category A, which means that it's of national or international importance. But, by the time it was listed, it had already been closed for years. The Archdiocese of Glasgow has been responsible for it since the moment it opened. It is now a ruin. It's covered in graffiti, it's inaccessible and it's dangerous. Despite the fact that this is a one-of-a-kind religious building, it isn't apparently a place for kids to picnic in the grounds. Parents would probably pay an admission fee to bring their kids to the grounds in the summer. But apparently it would be abhorrent, and apparently it's not even a place to have a picnic in. That's the reality. That is both the reality and the dream. And so there's something tragic about it, there'sSomething haunting about it. This is something for anyone who wants to come forward with plans, with ideas, but at the same time realistically, the state, the nation would probably say ""what a mess"". Those people that understand that buildings would have an understanding, and that that brutalist, brutalist architecture would see it as an extraordinary treasure."
272,The canyon that humans made by accident,"Providence Canyon, a couple of hours' drive from Atlanta, is known as Georgia's Little Grand Canyon. The ground here is made of unconsolidated sediment deposited tens of millions of years ago on what was then the sea floor. At the start of the 19th century, this whole area was flat forest, none of these canyons were here. The park management has to move these fences occasionally; sometimes they'll find that one of the spires out there has just fallen after heavy rain. There are strict no-climbing warnings here, because, well, the rock you're holding onto could just fall away and dissolve in your hand. So my question is: should this count as a natural wonder? It is part of nature. People do come to wonder at it. All those colors are from the different minerals that are in the soil. But exposing them: that was very much human. [rumbling noise] So I'm hoping the microphone picked up that noise. Er, because as soon as I turned my camera off, there was a massive noise, and I'm fairly sure that was a rockfall. From this cliff. Which is worrying. It's probably fine. It'm probably fine, though. But it's probably not."
273,The city of golf carts,"Vanessa Fleisch is the mayor of Peachtree City, Georgia. The city has over 100 miles of golf cart paths. It costs the city $1.8 million a year to maintain the paths. Some of the carts have heaters inside them and radios. Some kids can drive their carts to school with their learner's permit. It's a bit of freedom that they enjoy, says Fleisch. But sometimes they can be removed and they go faster than they should, which isn't good, she says. ""I would have removed the limiter on it. I would have done exactly what I'd have done at age 15 with my own golf cart,"" Fleisch says of her experience in a golf cart drive-thru. ""It's very quiet... See what I mean? Death wish, good grief! Along here, this is Lake Peachree-Sorry, I got distracted by ducks. The Founder, Mr. Cowan and his cousin were the ones that put up the dam and spillway that made this lake originally that went over 100,000 gallons a second"" ""People do do this towards this city, which is pretty affluent, which I guess is one of the reasons the golf cart path work, but there are a lot of cities in America that that haven't worked out why it's worked here and why it hasn't elsewhere"""
274,An American Stonehenge: The Mysterious Georgia Guidestones,"The Georgia Guidestones were put up in 1980 by modern people with modern equipment. Inscribed on them in eight languages are what seem to be rules for a future post-apocalyptic civilisation. The person or people who paid for these stones stayed anonymous, so no-one knows if they were actually intending to troll conspiracy theorists. Maybe someday we will know the real reasons behind these stones. But until then there's a rule of thumb called Occam's Razor. The simplest solution tends to be the correct one. And a rich person who saw Stonehenge and thought ""I want one of those"" is a pretty simple solution. ♪ [a faint recording of the US Marine Band playing ""Nearer, My God, To Thee""] ♪ The Georgia Guidestone video is available to watch now on YouTube, or click here to watch it in its entirety. The video is also available to listen to on the BBC iPlayer, or on the iTunes App Store, or the Google Play Store. For more information on the Georgia Guid stones, or to see more videos from the BBC, visit the BBC YouTube channel or the CNN iPlayer. For the rest of the video, go to www.bbc.com/news/features/georgia-guidestones."
275,Testing the world's longest echo,"Inchindown is an old oil storage facility in Inverness, in Scotland. When it was in use by the Royal Navy all this colossal space would have been filled with fuel oil. With these oil tanks, the Navy accidentally created the greatest reverberation chamber in the world. Flat surfaces enclosed by solid rock, and a chamber big enough that sound takes a whole second or more to go off the far wall and bounce back. As it gets quieter we will turn up the level on the microphone so it's easier for you to hear. Thanks to the Bannerman Group for letting us into the tunnels, to Allan, Alan and Preston for helping with everything here, to Matt Gray who is behind the camera and who's had some musical experiences over on his channel. Go for it. Aagh! That is terrifying. Right, everyone ready? We're going to shut up for a bit. So now I'm going to fire a starting pistol, a very, very loud bang. On the screen is a visual display of that sound. Different frequencies will reverberate for different amounts of time so you will see that and hear that. And as it gets quiet, we'll turn it up to the highest level so that you can hear it too. Go on."
276,"I hit 3,000-year-old art with a hammer","The Uffington White Horse was carved into a hill in Oxfordshire before the British isles had written history. We have no idea who made it, or why, and until humanity invented aircraft millennia later, no one could even really see it properly. Oxford University, back in the 1990s, came out with a newly developed sensor which was able to determine the last time sunlight touched the bottom of the trenches on which the Horse is founded. And that put it to what we know today, 3,000 years ago. This is by far the oldest chalk figure in the country, nothing else comes anywhere near it. We're smashing the chalk into the figure of the Horse today to preserve its appearance and keep its longevity as people have done for the last 3,.000 years, otherwise it wouldn't be here. It is a very real connection with the folks who came before us. Smashed it!...nothing, just nothing. It would grass over over 25, 30 years, and be lost forever. Without that human intervention, it would grass and die. But we want to keep it looking its best as long as we can. Repair and upkeep that's been going on for millennia. Through Roman empire, the medieval period, invasions, the English Civil War, the formation of the United Kingdom; all the way up to the Information Age."
277,Testing the sound mirrors that protected Britain,"In 1929, a 200-foot wall of concrete was constructed on Romney Marsh on the south-east coast of England. Sound waves from the bass of a plane engine have a wavelength that is much longer than the whole surface of those dishes. When conditions were right, they would pick up the low hum of an aircraft engine 27 miles out to sea. That signal would become the twitch of a needle on a gauge in a control room behind that wall. The mirror's focal point is different depending on the direction of the incoming plane, so the operators could work out the direction. of approach based on which microphone was picking up the sound. But then humanity invented radar and building 200-ft walls of concrete became obsolete very, very quickly. So this was never used in wartime, but it does still work. There's not much technology that, er, [drone buzzes] that can survive 90 years of decay, but when your technology is a massive lump of concrete, I guess that's a little bit easier. I'm talking about the history of radar over on the RAF Starrship channel, everything that replaced this. Thank you very much to all the team from that, who helped make this happen. I'll see you on the other side of the sea."
278,Watching for nuclear attack in the Arctic,"If the Cold War had ever become Hot, the bombs would have been going straight over here. This is Tuktoyaktuk, on the Arctic Ocean, in the Canadian Northwest Territories. The DEW Line was built in the 1950s: 57 radar bases ranging all the way from the Aleutian Islands to Greenland. All the bases were completed in just two and a half years, and North America was prepared for Soviet attack, at the cost of around half a billion dollars from the two governments. Half of these stations were shut down a few years later. The rest of the Line, including this station here, well, they played a role in air defense. But they weren't the shield that North America hoped that they would be. Now, this site is part of the North Warning System, part of a modern radar defence around the whole continent that can detect basically anything inbound at any altitude. Which is why I'm not allowed near it. Governments on this side of the pole want to be sure: the Cold war might be over, but just in case, they'd better keep watching. And for all that, the DeW Line lasted about five years until it was obsolete. But it kept running, at least until the 90s, when a more modern system was constructed."
